simulation_num,N,moves,seconds,word_count,word_list
61,6,2846,0.7516,127,YEW;DRYS;SEAMY;DRY;AW;ED;TREYS;REDRY;MEW;EXERT;SEAM;ES;MAWS;SAW;YEWS;EXED;AWE;DYER;SAWYER;DE;DEWY;HERD;DREW;REDE;AMAS;HAS;HA;AE;WERE;ASEA;WE;MAES;MA;DYE;HEW;MEWS;SEW;HEX;RHYMED;DEX;MET;AS;DERE;AAS;HE;WHA;AAH;WYE;MAW;REDS;METRE;MERE;HER;ET;WAES;ERR;RED;ERRS;ERE;DYED;SWEDE;DEY;EDS;MY;TREWS;TREY;AMAH;REX;AH;HEXER;SWAM;WAE;HEXED;HERE;DEWS;EMYDS;DEW;WHAM;HEDER;HAMS;YEH;HEM;WAS;WED;MERDE;HEY;AMA;DERRY;EMYD;MED;REDED;RHYME;SEA;REM;TED;DEYS;METRED;WHAMS;WERT;ME;MEDS;EASY;HAM;MASA;ER;AA;RET;MAS;YE;EDH;MERRY;HEWS;EH;AM;WEDS;RHYMER;RE;EX;HERRY;DEMY;SWAMY;AWES;TERRY;EM;SAE;HM;MAE
62,3,303,0.3189,19,VISE;KOS;ES;SI;OVUM;MU;VIES;SEI;EMU;OS;VIE;UM;VUM;ME;SO;VIS;EM;OSE;IS
63,5,3177,0.9508,153,RYE;LIB;EMS;YEW;PLIES;OI;PYES;DRY;TRES;BES;STYE;MEW;MERLS;BIERS;YES;ES;TYERS;TYRES;MI;WYES;DYER;PIES;LIME;OOT;TYRE;REB;TOPO;SER;DREW;PIPIEST;TRY;TYE;POKIER;JOT;STREW;WE;JO;LIP;TYER;DYE;BIER;WEB;SEW;ERST;PIPY;MIL;TYPIEST;LIMBERS;TOO;TYES;HE;POO;WYE;POI;PYRE;WRY;RYES;SEI;HIP;POT;PLIE;HIES;PIERS;DYERS;LIES;KIERS;KOP;TOPOI;KI;LIMES;PLIER;TREY;TOOK;PIKE;WRYEST;SMEW;LIERS;STY;PIE;DRYEST;KEP;OP;OKEH;DREST;LIBERS;HIM;LIMBER;POKIES;LI;PI;LIMB;HIKE;BI;BEY;MIB;REMS;BEST;PE;HIE;KIWI;REI;PLIERS;PHI;TOPI;REM;BLIP;KHI;KOI;ME;ERS;WERT;RES;OKE;PIP;WEST;PIPE;TO;ER;HEP;POKIEST;PIER;LIBER;LIBERTY;KIP;KIER;BE;HI;TYPIER;BLIMEY;BERMS;PIKI;PYE;PIPIER;HIMS;YE;LIMEY;EH;LIE;LIER;TOP;RE;PYRES;MERL;REST;DYES;BERM;PEH;POKE;TYPO;SEMI;EM;WREST;KEPI
64,5,2512,0.7783,126,US;AR;KOTO;GAL;ALT;ALTOS;CLAGS;SARK;ZOA;STOUP;ARVO;VAST;TORA;SOFT;VAR;LAG;OF;ROTO;OAR;SOUP;UPSOAR;SAU;FRO;AVO;PIPS;ROUP;FOAL;AS;STORK;ASP;PIG;FORK;GOA;OVA;PLACK;OS;ALP;ROTL;SUP;OKRAS;GO;ALTO;KORAS;AVOS;SOAR;SO;TORAS;AGO;SOU;TOGA;GIP;GOAL;SOT;OKRA;GIPS;LA;GOS;ARF;KOTOS;OUST;SAVOR;KORA;CLAG;PI;VAU;ORA;ROUPS;AZO;ROAST;ROT;UP;FOG;FORA;AGS;ZAG;SOTS;ARFS;OAST;CLACK;ZAGS;IFS;LAGS;TSAR;AG;UPS;PIP;RAS;LACK;TO;VAUS;AL;OR;KOS;IF;FIG;SOFTS;TOG;TOR;ARK;FOU;CALK;KOA;SORA;OFT;KOR;VIG;VAS;FROST;FOGS;SPIV;FOR;LAC;TOGS;KOAS;ROTS;ZA;PST;GOT;OSAR;ARVOS;ALTS;ROUST;ROTOS;RASP;PUS;STOA
65,5,2294,0.736,136,SCOTS;TIC;OI;BES;COSY;CIS;ES;TI;OBE;STOCK;BO;WOS;COTS;TOES;OX;SICES;OOT;BESTOW;SECT;COOT;KOIS;TOST;JOT;TOWS;STOW;TICK;JO;OSE;DOC;ICK;IS;COT;CIST;WOT;SECS;TIES;SWOT;SWOB;SI;POCO;SICKOS;TOIT;TOO;ICE;SICE;ITS;COD;SIT;DOJO;POO;SEI;SHY;OS;TOBY;BOW;SCOW;BY;COB;COP;COW;SO;OWSE;STICK;STOIC;COBS;OES;TOITS;SIC;SOT;BOWS;KOB;COWS;STY;BOTS;WOTS;OP;WOE;BECK;SEIS;TOSH;WOST;SOCK;DO;ICES;SOW;TIS;OD;TWOS;POD;COOP;BEST;SH;TIE;SICKO;WO;WOK;COO;COX;KOI;TWO;COST;BOTT;STOB;STIES;BYS;TO;BOT;SICK;COS;BESOT;COSH;TOE;SCOWS;OE;KOS;TOW;OW;BE;SCOT;SECTS;BOCK;BOS;CESTOI;SEC;BOTTS;BOWSE;WOES;BOSH;KOBS;SYBO;OBES;IT;SOBEIT;STOICS;SOB;TICS
66,2,33,0.2299,1,IF
67,2,20,0.2216,0,
68,2,39,0.2399,6,DOZY;OY;YOD;OD;YO;DO
69,5,884,0.4013,16,AB;FAB;BUBBA;OBA;ABO;HUB;BOB;BUB;BA;UH;BUBO;BO;FUB;HM;KOB;FA
70,4,2460,0.8732,123,UN;GURGLE;GREW;LEU;GLEG;ES;ELS;ERGS;OGLER;ERUGOS;NE;WREN;ERN;ELSE;LEG;RUNE;UH;SER;REGES;LEGES;SERGE;HUG;ENURE;EL;OGRES;WERE;WE;OSE;QUERN;NU;HEN;UGH;SEW;RUGOSE;EGO;HENRY;HOE;HUES;HE;GRUEL;SOUGH;WRY;SEL;HER;EN;OS;OGLE;HERES;HUN;GO;ERE;OH;HUGS;HUGE;SO;URN;ERGO;SOU;OES;HERE;GEL;ERUGO;ERNE;URGES;OUR;GURGE;GOS;OGRE;HUGER;GURGLES;LEGS;HOSE;HOS;RUG;GRUELS;OGLES;RUER;SEGUE;WYN;EGER;ERG;HOUR;GREGOS;HOES;SEWN;SOUR;RUE;URGER;SLEW;RES;HOG;HO;ENURES;GOES;GRUES;GURGES;ER;SEGO;GRUE;OE;QUERY;SOURER;RUES;HOGS;HUE;SERE;REGS;SEG;REG;GUN;RERUN;GREGO;HOSER;RUN;EH;RUGS;RE;LES;HERN;EGOS;GELS;HOSEL;URGE
71,4,699,0.4061,40,JOKE;ONE;LOG;GOD;ON;OLD;KAT;TAKE;DO;DOG;NE;KEN;OD;TA;JOG;GONE;EN;DOL;ENOL;TAKEN;END;DON;KONK;KA;QAT;ZA;NOG;GO;NO;NOD;AT;OKE;KENDO;DONE;LO;GOLD;KENO;JO;OKA;LONE
72,5,3565,0.9745,164,HELO;RYE;AR;NEUK;SPRAY;SPRAT;LEU;RULE;VAT;TALC;APE;TARS;ARPEN;NE;LACY;RYA;HOLE;VARS;CAY;RAPE;AY;PACY;CARS;YAUP;URP;GLUEY;VAR;URPS;RACY;CAP;CAR;PUPA;SPUE;PUP;PULE;ENG;EL;CAT;CARPEL;PA;HEN;PEN;YELK;CARP;EYRA;PAT;ART;CRY;YAUPS;TARPS;PRY;RATAL;ARC;ATAP;LAT;HE;TRUE;PULPY;TAPE;RAP;PYA;EN;PEG;ARTAL;JEU;SPRUE;RAY;PAY;OH;PULP;PART;CARL;YAP;HELP;OLE;AUK;GLEY;PRAT;HOLK;SPURT;HOLPEN;CART;GEL;PURS;LA;TAVS;TAP;KUE;ACTA;CLARY;VAU;PUR;TAU;CAULK;VAC;YEH;YELP;UP;TA;TAV;PURPLE;HEY;JURA;PE;ACT;PARS;YEP;ELK;YEN;RUE;PLEURA;TAUPE;KURTA;YEUK;CAUL;PACT;UPS;AYE;PUPS;PRAY;HO;RAT;AL;HEP;GLUE;PACA;EPACT;PRAU;PAC;HEPCAT;GEY;HOLEY;AA;GEN;LAR;TAR;PUL;LEY;PYE;YE;JURAT;EH;YA;GLEN;CAPE;AAL;ARS;PAR;KOHL;TARP;CARPS;LAC;YAR;AT;NEG;JUPE;TRAY;TRAP;LO;JULEP;PEH;SPUR;LEG;HOLP
73,3,190,0.2655,5,NE;EN;NET;TEN;ET
74,4,378,0.2967,22,ER;EF;EGG;VEX;FEM;FEZ;FE;FER;GEM;REV;EFF;VEG;REG;GERM;MEG;REM;RE;EX;ME;REX;REF;EM
75,4,822,0.4191,27,UN;DUCI;HUNH;HUNCH;HUH;DUNCH;ICH;DUP;UP;IN;FUCI;PUD;PUN;UH;UNCI;HUN;DUN;HUP;INCH;CINCH;CUP;FUD;DUH;PUNCH;FUN;NU;CUD
76,4,2018,0.7133,111,US;LEU;AW;MEW;ES;ELS;JAWS;SAW;AWE;ELSE;SHEW;WHEEL;CELL;UH;QUELL;TUSH;CLUE;WHEELS;EEL;MUS;SELLE;AWEE;TULE;EL;MELL;MESH;WE;SHELL;CLUES;HEW;TUMESCE;MEWS;SEW;SHWA;WEE;AS;SLUE;HULL;HUES;JAW;HE;HEH;MELS;SEL;MESA;MUSH;SUM;WELSH;WELL;CELLS;SHH;LUSH;LUM;SLUT;SUQ;ELL;SHE;MUSCLE;SUE;WHEE;MUT;TULLES;HEELS;HEM;WAS;ASH;SH;EMU;HUM;LUES;HEEL;ELLS;MULL;UT;TULES;SEE;ME;SLEW;HELL;MULE;CLEW;MEL;SWELL;USE;HULLS;SLUM;HUT;LEE;EMUS;HES;TULLE;CELS;HUE;MU;HUSH;MULES;HEWS;EH;MULLS;HEHS;UM;SELL;LES;EELS;CLEWS;AWES;MUSE;CEL;WASH;EM;HM
77,3,73,0.2318,0,
78,5,1484,0.5431,59,BURP;ER;BYRE;AVO;BIER;PER;RUB;GUV;VAU;PRY;PERM;CIRE;BI;YUGA;YUK;VUG;KOA;CURF;URIC;JAUK;BURY;ZOA;CUR;OVA;PE;REI;CUB;CUE;JIB;JUG;ZAG;CURE;URP;BUR;REM;ZOUK;RE;ZA;XI;RUBY;IRE;BY;PERI;RUE;ME;UREIC;JAG;AG;REP;RIB;AUK;GUY;GYRE;JUGA;CURIE;GYRI;FRY;EM;GAUZY
79,4,628,0.3607,26,PA;MA;ZAP;MAP;PI;HI;WHIP;WHIZ;AMP;YIP;KAPH;HIP;AM;PHI;PAM;KA;WIZ;PHIZ;ZA;KHI;HYP;MY;TYPY;ZIP;HM;WHY
80,5,1636,0.5816,45,ROD;FRO;OR;RIFF;OI;RIVE;FIVE;IF;THE;LEE;WIVE;DO;RIFLE;THEE;ELF;OD;DOR;HE;HELVE;PHT;DOJO;VEE;IFF;RIFFLE;EH;LEV;HEEL;LEHR;WIZ;FIR;ODOR;EEL;RIF;DOOR;ROOD;FRIZ;HELP;FLEE;FIZ;JIVE;HELL;EL;JIFF;ELL;JO
81,3,420,0.3422,28,AGUE;UGH;ER;AGER;HUGER;CAGER;ACHE;HUE;HE;HEH;REG;ERG;EH;HER;UH;ERR;ACRE;RE;HEUGH;AGE;CAGE;HUG;HUGE;HA;AG;HAG;AH;CHUG
82,5,3322,0.9378,89,AR;LIB;MOO;MILIA;BIG;BAG;GLIB;ROAR;MI;AFF;MOOR;RIM;MOR;AIL;BAILIFF;GLIM;GHIBLI;OF;RIB;ARIL;OAR;LIMBA;LIRA;FRO;BIFF;BAIL;MORA;BA;GHI;BIB;FARO;ILIA;AB;MIL;OM;MIFF;RAFF;HILI;ARM;OFF;FORM;BIFORM;LIMBI;GLIFF;FAR;FIB;FLIR;MBIRA;QI;MOA;BIRL;RIFF;ARF;FROM;FARL;LI;GIB;LIMB;ORA;BI;MIB;GLIA;OAF;IFF;FORA;FIR;FIRM;RIF;AG;HM;ROM;ROOM;OR;MIR;AFFIRM;IF;ROOF;HI;FARM;FIL;GAB;FOR;FILM;FA;AI;BIRO;FAQIR;ORIBI;MO
83,3,405,0.3449,21,UN;ONE;UNBE;OI;ON;BE;NE;BEY;BEN;IN;YE;ION;EN;ZEIN;YEN;NO;QI;NEB;YIN;NU;ZONE
84,3,360,0.3428,11,AL;UVULA;LUV;VAV;LA;VULVA;LAV;ULVA;LAVA;VAU;AVA
85,4,1227,0.4819,95,US;BUMPS;PAW;AW;KAS;ES;MAWS;SAW;OAK;SAP;PASE;BO;AWE;AMUS;WAMPUS;MAKO;MUS;KAB;PUBS;BUS;WAB;WE;PAS;SAU;PA;MA;BA;AMUSE;SEW;UPAS;BASE;AB;AS;SWAMP;SUMP;PUMA;ASP;SAMP;AMP;BUM;MAW;SPA;BUMP;SUB;OKAS;SUM;BAM;SUP;WAPS;SWAM;AMPS;AMU;KOB;APSE;WAP;OBAS;BAS;PUB;BAP;UP;SEX;WAS;UMPS;PAM;VUM;OBA;MAPS;SAB;UPS;PUMAS;USE;OKA;MAP;BAPS;ABO;SWAP;MU;KOA;BOA;MAS;SPAM;PAWS;AM;KOAS;KA;UM;EX;WAMUS;AWES;MUSE;WASP;BOAS;SWAB;PUS;UMP
86,2,41,0.2395,3,AL;LA;QUA
87,5,1669,0.5628,50,UGH;MOO;GOY;MUMU;MUG;YUM;OW;OWL;GUV;OUZO;OM;MU;VUG;MUM;BO;ZOO;YOM;JOG;YO;CUM;GUM;WO;COWL;JOY;COG;JUG;UH;COZ;MOC;YOGH;COO;UM;GO;GOO;VUGH;OH;HUG;COW;OY;MY;MOW;MUUMUU;COUGH;HOB;MOG;JO;HO;MO;YOU;ZOOM
88,3,106,0.2434,3,UH;HUCK;HM
89,2,46,0.2421,4,FUG;FA;FAG;AG
90,3,372,0.3165,43,FEET;EF;ED;FOE;OE;FEOD;HEED;TEG;DEE;GET;THE;ODE;FETED;FET;GEED;DO;EDGE;FE;THEE;OD;HE;FEED;FETE;OFT;EDH;DE;EH;HET;EFT;ET;TED;GED;FED;GHEE;DEET;OF;FEE;GEE;TEE;DEFT;DOE;DEF;TEED
91,2,46,0.2389,6,WAY;YAW;AY;YA;AI;AW
92,6,3705,0.9386,130,UN;YAWN;ANT;DAM;AW;ALE;ANY;TAWNY;BLEW;HAY;LAUD;AWAY;AYAH;AWE;BELAUD;NOW;AHA;MAC;WAWL;WAY;HULA;AY;WYNN;WAN;UH;AN;ANNOY;AWOL;NYLON;WON;HA;WAT;EL;JAMB;BLAW;WE;CAD;NOWAY;DAH;YOW;NU;MA;AWL;HEW;YAWL;WEB;AWNY;JEHAD;DALE;HAUL;AWN;WHALE;DUAL;YON;AZAN;HE;WHA;AAH;DAMN;HAW;WADMAAL;BEL;JAM;DAHL;HYP;YOWL;AH;AWA;LEHUA;LA;NA;BLAH;NAW;HAZAN;YAH;MAD;LAW;TAN;DAY;DAW;TA;PYX;YO;WYN;WO;LAD;ACT;HALE;WAD;LOWN;WAW;JEW;ANYON;WALE;DUH;AD;WANY;YOU;AL;YAW;ON;ALB;OW;OWL;CAM;TAW;BE;HADAL;NAY;AA;WAUL;WANT;OWN;TANNOY;EH;YA;AM;LOW;HAD;AAL;ZA;HWAN;NO;DAL;AT;OY;ADZ;LO;ZANY;JEHU
93,4,281,0.2787,9,HIE;EH;HI;OR;OI;EGG;HE;GHI;QI
94,2,44,0.2356,10,HIE;EH;LIE;HI;EL;HE;LI;ELHI;HEIL;LEI
95,4,199,0.2615,4,BI;BY;FLY;QI
96,3,141,0.2602,10,UGH;JUG;PUG;OP;UP;UPO;PUGH;OX;JO;POX
97,4,1227,0.5014,71,US;ODS;LIB;DIB;BID;MIKE;OUD;UDO;BIG;GID;GLIB;LI;ID;GIB;DUOS;LIDO;GLIMS;DO;BILGE;BUDS;LIMB;GIE;MI;MIL;MIDS;KID;DIKE;BI;BIKE;BIDS;MIB;OD;UDOS;OUDS;BLIMY;BUY;DIM;LID;KEG;DOS;LIE;SUB;LIMY;LIDOS;GIDS;OS;IDS;BUD;LIMBY;DIMS;GLIM;BY;KIDS;DIG;LIMBUS;LIDS;KI;DUO;MY;MIG;SO;SOD;DUB;BUS;SOU;LIKE;MIM;HM;DIE;MID;EIDOS
98,4,399,0.3077,11,US;MY;MU;WUD;YUMMY;YUM;MM;UM;GYM;GYMS;UMM
99,6,3182,0.8211,119,ABY;OI;PONG;AW;CION;POW;BOGGY;BAG;NE;BAWD;BO;NOW;BICRON;WOP;CAY;WAY;AY;YAUP;ORB;NOR;GAWP;BOG;WON;CAB;BORK;WICK;WAIF;ENG;WAG;WAB;GROGGY;BONG;ICK;ROB;GOWN;BAGGY;CAW;BA;ICY;EGGNOG;POGY;BROWN;GROG;CUBIC;AB;WOG;GEM;UPGROWN;ROW;OBI;POI;EN;BOW;BY;ORC;BRO;NOG;GO;YAWP;FIB;EGGY;GABY;CUP;GONG;NOGG;OP;EGG;PUBIC;HIC;BROW;PUB;BI;UP;GROWN;YAY;WO;ION;PORK;NOB;CROW;GROW;UPGROW;MEN;DROP;ME;DROWN;BAY;AG;YAG;GOB;BIOG;YAW;OR;ON;IF;BOGY;OW;BIO;HI;GEN;WAGGON;OWN;CROWN;CROP;GOR;CUB;WORD;YA;WORK;GAB;MEG;BOP;XI;GAY;NO;NEG;AI;AGGRO;EM
100,3,142,0.2515,3,DECK;DE;ED
101,6,6273,1.456,234,UN;AR;OUTROAR;KORE;KEF;RANK;JAR;JERK;EXERT;UREA;ROAR;EAR;NE;REEL;YURT;JANE;GOOP;KEN;FER;TOUT;TREEN;EFF;TOT;JUREL;ERN;JEAN;TUREEN;FURAN;OOT;KEA;GOOKY;RUNE;GOOEY;JUG;FUNKY;AN;ROE;KOAN;GEAR;JEER;GOOPY;EEL;TYE;TROOP;OUTER;POUR;ROOTY;EL;ZEE;AE;TEE;UTE;OPE;FURANE;REF;RANEE;JUTE;JO;OAR;TOTER;NU;TYPE;JUT;TRANK;EF;ANNEXE;NERTZ;NAN;EGO;RETOOK;TRUG;ART;TRUFFE;NEAR;RAJ;FE;TEEN;TOO;ENROOT;ANE;LEX;ROGUE;NARK;TRUE;GUT;GOA;ROOT;POO;ROUGE;TOGUE;KEG;GOER;EN;RAN;FEN;POT;LEER;ET;LEET;NEE;GO;ERA;ERE;POUTY;KUNA;TURN;FERN;MY;ORT;URN;TROG;GUY;GLEETY;POTEEN;REX;ANNEX;YOGURT;TZAR;ARE;GEL;TOOK;TREF;ERUGO;ERNE;NAE;EARN;GENU;LEZ;RUFFE;TEEL;OUR;ROGER;JOKE;GOUTY;AJEE;NA;OUT;OP;TREK;OPT;REANNEX;RUG;EURO;RUT;GENRE;REE;KNUR;TOY;POUTER;JOKER;GLEE;YO;GOOK;RETYPE;PE;JOE;TOUTER;TROKE;YEP;PEYTREL;ORE;GLEET;ROUE;UT;YOURN;GOO;RUE;ZERO;POUT;ROAN;GORE;OKE;KERN;PEYOTE;ROUTE;FYKE;EUROKY;FUR;TRUNK;TO;GENRO;FUN;YOU;ROUT;OR;ER;TOE;GOY;FUNK;GOUT;TOPE;OE;JOKY;LEE;TOUR;TOG;FEAR;ARK;GEN;RET;KOA;JOG;REG;YOUR;PYE;KNAR;TREE;YE;GOR;KOR;RUN;TOTE;ENUF;FUNKER;POOR;GLEN;TOP;RE;TERN;ZA;KUNE;GUYOT;JEE;EX;GOT;NEG;TERNE;OY;RUFF;GEE;OUTRE;TYPO;TUG;LEG
102,2,44,0.2414,7,PA;PAW;AI;AW;PIA;WAP;PI
103,6,3927,1.0329,158,AR;CAPH;BURKA;ZAP;KEF;JAR;YAK;RAH;VAT;EAR;FEUAR;RAJA;PACHA;JIVY;RYA;KAF;FAKE;KYAR;KEA;AY;CUE;JUG;UH;URP;ARCH;JAB;VAR;TRY;CAP;KAY;AURAE;CAR;KAB;BAR;HA;AE;BURA;EACH;JO;BRAZA;PA;UGH;JUT;EF;BA;ARB;CARP;HAJI;RAKI;BUHR;CRU;BURKE;GUV;ART;AB;RAJ;FE;ARC;CARK;GUT;CRAKE;JAY;AJAR;CUR;BAZAR;WRY;RAP;AJIVA;RAYA;RAY;FAR;GO;KI;HABU;CRAP;EAU;AH;ZEK;TZAR;KART;BURP;VIA;WRATH;OUT;KAT;AURA;BAH;RUB;KYAT;JAVA;PARCH;VARY;RAX;KYAK;ZAX;TAV;TA;TAKA;IVY;KAYAK;IKAT;KAPH;KAVA;AX;UT;RATH;RUE;AUCUBA;TRAIK;VUGH;OUGHT;RAJAH;FUR;BHAKTA;RAT;KIVA;GOUT;PRAU;PAC;BRA;FEAR;FEZ;HUB;ARK;RAPT;TAJ;PARK;TAR;VUG;ARTY;JOG;RAI;CRAZE;CAFE;KAE;CUB;YA;BUR;KA;PAR;ZA;AVIARY;RAZE;HAJ;CHAR;YAR;AVA;AT;FA;RAKE;FEU;TRAY;CAKE;CHUB;AI;APT;TUG;FAZE
104,5,1206,0.4653,34,LUFF;CUFF;FLY;RULY;BUFFY;BUFF;RUB;CRU;FUB;CLUB;CURF;PYX;PLY;CUR;CRUX;OFF;BLUR;CUB;FURL;BUR;BY;XU;RUBY;BUFFO;MY;RUFF;OF;BURL;CURLY;BURLY;LUX;CURL;FUR;BLUFF
105,6,4110,1.027,197,ABY;ASK;AR;PAW;UN;GAUR;AW;KAS;WALY;PAWN;SYN;SPAWN;RUGA;SAW;URSA;SARK;RUNG;SAP;GUAR;SRI;AUNT;CLAPS;SABIRS;PAL;AIRY;SARKY;AIS;FUG;RISK;RAG;SAG;SABS;CLAW;RUNT;GAUNTLY;KAB;RIB;ABS;QUAI;ALPS;WAB;BALKS;PAS;LAB;BALK;SLAB;GRUNT;NU;IS;PA;SAU;FLY;ARYLS;GUYS;BA;QUARKS;KRIS;AWNY;SKY;LAWN;SAL;SI;AWN;AB;AS;LAKY;CLAWS;GAUNT;ASP;WALKS;GAS;GNU;QUASI;RISKY;LAP;SPA;SAPS;SARI;LYCH;BIRKS;ARKS;ALP;QUARK;SLAP;BY;SLAWS;SWABS;SIR;CLAP;LABS;URN;GUY;ASYLA;WAPS;SYLPH;GYRI;SAURY;KABS;LAWNY;FURS;BIS;LA;QUA;SPAS;SALPS;SABIR;SKA;WAP;LAW;AIRN;ISBA;BAS;RUG;BAP;BI;ARYL;YUGA;BALS;SLAPS;GAURS;SALP;LAWS;QUAIS;WALK;WAS;BIRK;PLY;SIB;QUAG;WYN;KAPH;SAWS;RIAS;SLAW;PALY;RUNGS;SLY;SYNURA;PALS;LAPS;FLYSCH;GAR;SAB;AG;SKAS;LABIA;RIA;AUNTLY;BAL;BYS;RAS;GRUNGY;FUR;FUN;GAUN;AL;SALS;SLABS;BAPS;ISBAS;FURY;BASK;NUN;ARK;SWAP;BISK;ALS;RAI;GUN;ABYS;RUN;PAWS;AIRS;BALKY;GARS;KA;ARS;GUARS;YUGAS;BIAS;IRK;PALSY;SIBS;AURIS;CLASP;RAIS;AI;SAWN;LAS;WASP;IRKS;WABS;SWAB;RIBS;AIR;ALKY;HM
106,3,170,0.2566,15,RAP;PA;AR;RAX;MA;MAR;AM;PAM;MAP;PAR;RAM;PAX;AX;MAX;PRAM
107,3,664,0.4209,43,AR;MAR;MA;ARUM;DAMAR;NA;DAN;QUA;RAM;MAN;DAMAN;MAX;MAD;RUM;RAX;AXMAN;MAUD;AA;MU;QUAD;NADA;ARM;AMA;RAN;DUMA;MUD;AM;DURA;RAND;AN;AX;UM;NAM;MANA;ANA;MAAR;AND;MURA;AD;RAD;RUANA;AMU;DAM
108,2,16,0.2196,0,
109,6,1611,0.5116,65,ABY;BWANA;YAW;WINGY;INS;NAH;BA;AW;NA;NAW;BAH;BAN;WIN;YAH;HAZAN;WING;HAY;AB;NAY;KINGS;WINGS;KING;CHAY;NIX;AA;AZAN;AYAH;FOH;WHA;PYX;IN;AAH;YAY;BYWAY;SH;WAY;KIN;AY;YA;CHAW;KINS;WAN;HAW;OHS;AN;CHAZAN;BAA;BY;GYP;ZA;YAWP;HWAN;XI;ANA;KI;OH;QI;BAY;HA;OF;WINS;AH;WAB;NAB;HO
110,3,317,0.3029,22,OI;HO;GID;HIM;ID;DO;HID;MI;HI;KID;OD;HOD;UH;DIG;KI;KHI;OH;MIG;DIDO;DID;MID;DIM
111,5,393,0.2927,6,IFF;IF;XI;FIX;WYN;QI
112,2,28,0.2292,1,MY
113,2,42,0.2397,6,FE;GIE;EF;FIG;FIE;IF
114,6,2278,0.7384,85,LIB;WOMB;BID;OI;AW;MEW;ID;LIDO;SAW;TI;MI;AWE;DIT;DIPT;TWIT;WILD;WIT;SAC;MIG;DOW;LIT;PILI;WE;LIP;CAVE;DIB;CAW;OMIT;WEB;MM;OIL;AS;BIT;KID;OM;JAW;BILK;ACME;TIP;KI;MOD;MOIL;SAVE;VACS;DIP;LI;AVE;DO;PI;ILK;BI;VAC;OD;WAS;VAW;WO;WAVE;KEMPT;BLIP;ME;TWO;KVAS;MOMI;TIKI;MIM;DOIT;GIT;MOM;OW;KEMP;KIP;BE;BIO;PIKI;LID;VAS;DOM;KIT;TIL;IT;MODI;MOW;PIT;EM;MO
115,4,358,0.3092,16,FIT;TI;MI;TIC;ICE;MICE;ET;TIE;MITE;IF;FIE;FICE;MIC;CITE;ETIC;IT
116,4,300,0.2857,9,MY;HM;HOMY;OM;OHM;MHO;HO;MO;OH
117,2,22,0.2211,0,
118,3,215,0.2776,13,UN;CUB;CAN;NUB;NUBS;SCAN;BUN;BUNA;CUBS;NA;AN;ZA;NU
119,5,1486,0.5342,75,UN;ABY;NUMB;TIC;BA;NA;GAT;MUN;ANY;BAIT;MUG;RUB;BAN;BAG;TACK;URB;TAN;GAN;NAY;AB;TI;HUB;BIT;BI;MU;YACK;JUN;TA;GUN;AIT;CAY;GUM;BACK;ACT;DURN;YA;AY;JUG;UH;BURN;GAIT;GAB;AN;BUR;BUD;BURNT;BY;UM;XU;GAY;AX;TAB;TAX;BAT;IT;AT;GABY;BAY;CAB;DUB;URN;AG;NAG;UNAI;CAN;AI;TICK;DUH;CAT;JUGA;YAG;NAB;TAG;ICK;NU
120,2,51,0.2516,8,REI;CIRE;ER;ICE;RICE;RE;IRE;REC
121,2,16,0.2201,0,
122,5,3182,0.9011,223,UN;US;AR;MAR;MOSH;SHUN;DRY;SUCK;MOS;MOT;ONUS;TOUCH;MOUTHS;HOT;MUONS;MOURNS;HONGS;SUN;TONY;MOHUR;NOUS;MOHURS;MAX;MHOS;RUNG;SCUTA;HUNG;SOM;MON;UH;MOUTH;OHM;SUCH;ATOMS;SNUCK;TOMS;RATO;ATONY;MAKO;MUS;MUCH;MARMOT;SHUCK;CUT;NOM;NU;THONGS;SOURS;MA;TUN;MARK;HONS;UNS;CURS;ART;SUNG;SCUT;SONG;RUMS;OM;TUCK;NOSH;KHOUMS;ATOM;ARMOUR;GNU;HUCK;CUR;TONG;ARM;DRUM;MO;OS;SUM;TUNG;SCHMOS;DRUMS;ARMOURY;UTA;SNOUT;HUN;TAX;NURD;MOTH;OH;THONG;TURN;SHH;URNS;URN;MONS;SO;TUNS;RUTHS;MUTON;SNOT;OMS;NOH;MHO;SOU;MUTONS;HUMS;UNDY;TON;SOT;KART;OKRA;TURNS;CURNS;HUNS;SUMO;OUR;MUNS;MUCK;OUT;SURD;RATOS;KAT;CURD;MUT;TOSH;RAM;SHOUT;MAT;RAX;HOS;RUT;ONS;SON;TA;SH;HOUR;TOM;CURDY;HUM;THO;ARMS;SOUND;GNUS;RUNGS;SCHMO;OURS;SHUNS;SHOT;AX;RUNS;UT;SOUR;RATH;NUS;THOU;MAKOS;TURD;SCUM;RUCK;NOTA;HON;SHUT;TOURS;RYND;NOMS;MUON;HO;TO;OKA;RAT;NOT;TUNGS;ON;MUN;SUTRA;HUT;KOS;ARMOURS;SUNDRY;TOUR;MOTHS;NOTUM;SOTH;NUT;RUM;SUMOS;ARK;MATH;SONS;MU;TAR;RUTH;HOUND;TONGS;NOS;URD;MOUND;TRAM;SOUS;CUM;MONY;RUN;TONUS;OHS;SOMS;AM;OUCH;KHOUM;KOHLS;KA;KOHL;UM;TONS;NO;CURN;HOURS;SMUT;MOUCH;AT;TAM;MART;THOUS;SOUTH;MOURN;MATHS;HM;HONG
